DR_NO,Date Rptd,DATE OCC,TIME OCC,newdate,formatted_newdate,serialdate,day,month,year,weekday,time_text,time_serial,time,time,date_time,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
201214322,6/8/20 0:00,6/8/20 0:00,200,06/08/2020,06/08/2020,43990,8,6,2020,Sun,0.083333333,02:00,2:00 AM,2:00 AM,06/08/2020 0.0833333333333333,12,77th Street,1273,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0400 0416 0408 1814 2000,35,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,9100 S  NORMANDIE                    AV,,33.9564,-118.309
201214533,6/12/20 0:00,6/12/20 0:00,900,06/12/2020,06/12/2020,43994,12,6,2020,Thu,0.375,09:00,9:00 AM,9:00 AM,06/12/2020 0.375,12,77th Street,1213,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 2004 0913 1814 1218 0417 0334 0411,41,F,B,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,236,,,,W  54TH                         ST,S  WESTERN                      AV,33.9933,-118.3089
201810904,5/10/20 0:00,5/10/20 0:00,1155,05/10/2020,05/10/2020,43961,10,5,2020,Sat,0.496527778,11:55,11:55 AM,11:55 AM,05/10/2020 0.496527777777778,18,Southeast,1832,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0444 1813 1243 1419 1407 1402 0432 0416,25,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,998,,,400 W  106TH                        ST,,33.9401,-118.2805
201609889,6/11/20 0:00,6/11/20 0:00,1040,06/11/2020,06/11/2020,43993,11,6,2020,Thu,0.444444444,10:40,10:40 AM,10:40 AM,06/11/2020 0.444444444444444,16,Foothill,1651,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1310 1312,25,F,H,101,STREET,311,HAMMER,IC,Invest Cont,236,,,,LAUREL CANYON                BL,BRANFORD                     ST,34.2439,-118.4164
200510304,6/6/20 0:00,6/6/20 0:00,1510,06/06/2020,06/06/2020,43988,6,6,2020,Sun,0.631944444,15:10,3:10 PM,3:10 PM,06/06/2020 0.631944444444444,5,Harbor,529,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0416 1218 1814 2000,36,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,600    BROAD                        AV,,33.7772,-118.2609
201812125,6/4/20 0:00,6/4/20 0:00,2155,06/04/2020,06/04/2020,43986,4,6,2020,Tue,0.913194444,21:55,9:55 PM,9:55 PM,06/04/2020 0.913194444444445,18,Southeast,1844,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1218 1814 0443 1300 2000,38,F,H,101,STREET,307,VEHICLE,IC,Invest Cont,236,,,,LANZIT,IMPERIAL,33.9312,-118.2695
201810905,5/10/20 0:00,5/10/20 0:00,1155,05/10/2020,05/10/2020,43961,10,5,2020,Wed,0.496527778,11:55,11:55 AM,11:55 AM,05/10/2020 0.496527777777778,18,Southeast,1832,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 1243 0302 0429 0416 1100 0430 0913,26,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",106,UNKNOWN FIREARM,AO,Adult Other,236,,,,400 W  106TH                        ST,,33.9401,-118.2805
200306516,2/11/20 0:00,2/11/20 0:00,1000,02/11/2020,02/11/2020,43872,11,2,2020,Mon,0.416666667,10:00,10:00 AM,10:00 AM,02/11/2020 0.416666666666667,3,Southwest,393,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 0400 0416,33,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,VERNON                       AV,11TH                         AV,34.0037,-118.3294
201511078,6/10/20 0:00,6/10/20 0:00,145,06/10/2020,06/10/2020,43992,10,6,2020,Thu,0.072916667,01:45,1:45 AM,1:45 AM,06/10/2020 0.0729166666666667,15,N Hollywood,1548,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0400 1309 2000 1814 0408 0913,24,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,5200    DENNY                        AV,,34.1649,-118.3642
200509893,5/25/20 0:00,5/25/20 0:00,1355,05/25/2020,05/25/2020,43976,25,5,2020,Wed,0.579861111,13:55,1:55 PM,1:55 PM,05/25/2020 0.579861111111111,5,Harbor,562,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0408 2001 0416 1813 2000 0446 0417 0305 0444,22,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,1300 W  10TH                         ST,,33.7352,-118.3056
201214503,6/11/20 0:00,6/11/20 0:00,1730,06/11/2020,06/11/2020,43993,11,6,2020,Sun,0.729166667,17:30,5:30 PM,5:30 PM,06/11/2020 0.729166666666667,12,77th Street,1263,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1276 0913 0400 0416 1814 2000,37,F,B,501,SINGLE FAMILY DWELLING,308,STICK,IC,Invest Cont,236,,,,1600 W  80TH                         ST,,33.9664,-118.3046
202009115,4/29/20 0:00,4/29/20 0:00,1400,04/29/2020,04/29/2020,43950,29,4,2020,Mon,0.583333333,14:00,2:00 PM,2:00 PM,04/29/2020 0.583333333333333,20,Olympic,2019,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0447 0416 0431 0913,21,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,236,,,,3400 W  2ND                          ST,,34.0704,-118.2898
200710162,6/7/20 0:00,6/7/20 0:00,2215,06/07/2020,06/07/2020,43989,7,6,2020,Thu,0.927083333,22:15,10:15 PM,10:15 PM,06/07/2020 0.927083333333333,7,Wilshire,769,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 0416 0408 0913,24,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,3800 W  PICO                         BL,,34.0474,-118.3225
201812573,6/15/20 0:00,6/15/20 0:00,710,06/15/2020,06/15/2020,43997,15,6,2020,Sat,0.298611111,07:10,7:10 AM,7:10 AM,06/15/2020 0.298611111111111,18,Southeast,1846,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0416,30,M,B,501,SINGLE FAMILY DWELLING,301,BELT FLAILING INSTRUMENT/CHAIN,IC,Invest Cont,236,,,,11200    ZAMORA                       AV,,33.9331,-118.2511
201609888,6/11/20 0:00,6/11/20 0:00,1040,06/11/2020,06/11/2020,43993,11,6,2020,Tue,0.444444444,10:40,10:40 AM,10:40 AM,06/11/2020 0.444444444444444,16,Foothill,1651,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1311 2000 1310 1814 0913,23,F,H,101,STREET,311,HAMMER,IC,Invest Cont,236,,,,LAUREL CANYON                BL,BRANFORD,34.2439,-118.4164
200509271,5/9/20 0:00,5/9/20 0:00,1315,05/09/2020,05/09/2020,43960,9,5,2020,Mon,0.552083333,13:15,1:15 PM,1:15 PM,05/09/2020 0.552083333333333,5,Harbor,563,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 0334 1813 1243 1309 2000 0913 1814,25,M,H,122,"VEHICLE, PASSENGER/TRUCK",219,SCREWDRIVER,IC,Invest Cont,236,,,,11TH                         ST,PACIFIC,33.7342,-118.2879
201311395,5/26/20 0:00,5/26/20 0:00,400,05/26/2020,05/26/2020,43977,26,5,2020,Thu,0.166666667,04:00,4:00 AM,4:00 AM,05/26/2020 0.166666666666667,13,Newton,1371,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0432 0416 0408 1814,24,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,300 W  52ND                         ST,,33.9958,-118.2783
201214304,6/8/20 0:00,6/8/20 0:00,1330,06/08/2020,06/08/2020,43990,8,6,2020,Mon,0.5625,13:30,1:30 PM,1:30 PM,06/08/2020 0.5625,12,77th Street,1241,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0400 0416 0408 1814 2000,42,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,6300    11TH                         AV,,33.9829,-118.3294
200307497,2/27/20 0:00,2/27/20 0:00,1715,02/27/2020,02/27/2020,43888,27,2,2020,Mon,0.71875,17:15,5:15 PM,5:15 PM,02/27/2020 0.71875,3,Southwest,311,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 1821 1243 1241 0416 0447,44,M,B,501,SINGLE FAMILY DWELLING,212,BOTTLE,AO,Adult Other,236,,,,2600 S  SPAULDING                    AV,,34.0325,-118.3689
201511008,6/8/20 0:00,6/8/20 0:00,830,06/08/2020,06/08/2020,43990,8,6,2020,Sun,0.354166667,08:30,8:30 AM,8:30 AM,06/08/2020 0.354166666666667,15,N Hollywood,1549,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 0416 0913 1814 1243 1414 1206 2002,47,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,5500    KLUMP                        AV,,34.17,-118.3752
200611422,6/15/20 0:00,6/15/20 0:00,430,06/15/2020,06/15/2020,43997,15,6,2020,Tue,0.1875,04:30,4:30 AM,4:30 AM,06/15/2020 0.1875,6,Hollywood,678,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0400 0408 1414 1814 2000 0913,21,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,900 N  WESTERN                      AV,,34.0864,-118.3091
200312647,6/14/20 0:00,6/13/20 0:00,2315,06/14/2020,06/14/2020,43996,14,6,2020,Sun,0.96875,23:15,11:15 PM,11:15 PM,06/14/2020 0.96875,3,Southwest,356,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 0444 0913 1243 1309 1813 1814 2000,34,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,3500 S  WESTERN                      AV,,34.0247,-118.3089
201908939,4/21/20 0:00,4/19/20 0:00,1000,04/21/2020,04/21/2020,43942,21,4,2020,Fri,0.416666667,10:00,10:00 AM,10:00 AM,04/21/2020 0.416666666666667,19,Mission,1902,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0338 2000 0913 0419 0416 0356 1814 1402,22,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,998,,,FOOTHILL,ROXFORD,34.3236,-118.4603
201812562,6/14/20 0:00,6/14/20 0:00,1920,06/14/2020,06/14/2020,43996,14,6,2020,Sun,0.805555556,19:20,7:20 PM,7:20 PM,06/14/2020 0.805555555555555,18,Southeast,1844,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0913 0416 2002,57,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,300 E  112TH                        ST,,33.933,-118.2695
201300621,3/27/20 0:00,3/25/20 0:00,30,03/27/2020,03/27/2020,43917,27,3,2020,Sat,0.020833333,00:30,12:30 AM,12:30 AM,03/27/2020 0.0208333333333333,13,Newton,1361,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 0334 2000 0913,23,M,H,501,SINGLE FAMILY DWELLING,216,SCISSORS,AA,Adult Arrest,236,998,,,100 W  VERNON                       AV,,34.0038,-118.274
202009298,5/3/20 0:00,2/7/20 0:00,2245,05/03/2020,05/03/2020,43954,3,5,2020,Fri,0.947916667,22:45,10:45 PM,10:45 PM,05/03/2020 0.947916666666667,20,Olympic,2026,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 0448 0416 0446 0408 1243 0913,40,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,400 S  CATALINA                     ST,,34.0674,-118.2954
200211305,6/13/20 0:00,6/13/20 0:00,2254,06/13/2020,06/13/2020,43995,13,6,2020,Thu,0.954166667,22:54,10:54 PM,10:54 PM,06/13/2020 0.954166666666667,2,Rampart,247,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 0443 2002 0416 0446 0448,51,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,400 S  BONNIE BRAE                  ST,,34.0611,-118.2707
200510248,6/5/20 0:00,6/5/20 0:00,100,06/05/2020,06/05/2020,43987,5,6,2020,Tue,0.041666667,01:00,1:00 AM,1:00 AM,06/05/2020 0.0416666666666667,5,Harbor,564,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0408 0444 1276 0416 0432 0913 1243 1813 2000,24,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,400 W  SANTA CRUZ                   ST,,33.741,-118.2838
201110309,6/11/20 0:00,6/11/20 0:00,1745,06/11/2020,06/11/2020,43993,11,6,2020,Tue,0.739583333,17:45,5:45 PM,5:45 PM,06/11/2020 0.739583333333333,11,Northeast,1135,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1914 0448 1402 0334 0416,37,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,761,998,,3900    EAGLE ROCK                   BL,,34.1194,-118.2304
201412074,6/9/20 0:00,6/9/20 0:00,1115,06/09/2020,06/09/2020,43991,9,6,2020,Thu,0.46875,11:15,11:15 AM,11:15 AM,06/09/2020 0.46875,14,Pacific,1435,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1813 0334 0411 0445 1419 2000,44,M,W,501,SINGLE FAMILY DWELLING,218,OTHER CUTTING INSTRUMENT,AA,Adult Arrest,236,998,,,3600 S  BARRINGTON                   AV,,34.0113,-118.4298
201312015,6/9/20 0:00,6/9/20 0:00,100,06/09/2020,06/09/2020,43991,9,6,2020,Sat,0.041666667,01:00,1:00 AM,1:00 AM,06/09/2020 0.0416666666666667,13,Newton,1367,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0416 0408,23,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,4400    COMPTON                      AV,,34.0039,-118.2477
202007971,3/26/20 0:00,3/26/20 0:00,2330,03/26/2020,03/26/2020,43916,26,3,2020,Mon,0.979166667,23:30,11:30 PM,11:30 PM,03/26/2020 0.979166666666667,20,Olympic,2022,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 0408 0444 0421 0446 1243 1813 2000 0913,40,F,K,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,400 S  MANHATTAN                    PL,,34.0672,-118.3104
201812528,6/13/20 0:00,6/13/20 0:00,1700,06/13/2020,06/13/2020,43995,13,6,2020,Sat,0.708333333,17:00,5:00 PM,5:00 PM,06/13/2020 0.708333333333333,18,Southeast,1829,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1300 0411 1813 1814 1243 1276,22,F,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,236,,,,2200 E  102ND                        ST,,33.9439,-118.233
200510912,6/22/20 0:00,6/21/20 0:00,330,06/22/2020,06/22/2020,44004,22,6,2020,Tue,0.145833333,03:30,3:30 AM,3:30 AM,06/22/2020 0.145833333333333,5,Harbor,514,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0408 0416 0913 1309 1310 1813 2000 1206 2002 0419,25,F,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,PACIFIC COAST HY,FIGUEROA                     ST,33.7905,-118.2811
200312630,6/13/20 0:00,6/7/20 0:00,2100,06/13/2020,06/13/2020,43995,13,6,2020,Wed,0.875,21:00,9:00 PM,9:00 PM,06/13/2020 0.875,3,Southwest,362,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0416 0446 0334 0421 1419 1407 1402 0913,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,998,,,4700    COLISEUM                     ST,,34.0179,-118.3492
200211702,6/23/20 0:00,6/5/20 0:00,1800,06/23/2020,06/23/2020,44005,23,6,2020,Sat,0.75,18:00,6:00 PM,6:00 PM,06/23/2020 0.75,2,Rampart,257,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1309 2000 1813 0416 0446 0408 0913,46,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,600    LUCAS                        AV,,34.0552,-118.2675
202110958,6/24/20 0:00,6/24/20 0:00,250,06/24/2020,06/24/2020,44006,24,6,2020,Fri,0.118055556,02:50,2:50 AM,2:50 AM,06/24/2020 0.118055555555556,21,Topanga,2187,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 0416 0417 0408 0429 2029,25,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,VENTURA,ALHAMA,34.167,-118.5928
201511879,6/27/20 0:00,6/27/20 0:00,2140,06/27/2020,06/27/2020,44009,27,6,2020,Fri,0.902777778,21:40,9:40 PM,9:40 PM,06/27/2020 0.902777777777778,15,N Hollywood,1535,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1414 0416 0913 0408 2004 0906 1814 0400 0448 2000,39,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,5700 N  LANKERSHIM                   BL,,34.174,-118.3801
202011448,6/26/20 0:00,6/26/20 0:00,2330,06/26/2020,06/26/2020,44008,26,6,2020,Sun,0.979166667,23:30,11:30 PM,11:30 PM,06/26/2020 0.979166666666667,20,Olympic,2019,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0202 0334 0416 0429 0445 0446 0448 0913 1814 2000,26,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,100 S  VIRGIL                       AV,,34.0732,-118.2868
200312068,5/29/20 0:00,5/27/20 0:00,2200,05/29/2020,05/29/2020,43980,29,5,2020,Tue,0.916666667,22:00,10:00 PM,10:00 PM,05/29/2020 0.916666666666667,3,Southwest,356,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0444 0408 0913,23,F,B,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,3700 S  WESTERN                      AV,,34.0208,-118.3089
201710283,6/21/20 0:00,6/21/20 0:00,1340,06/21/2020,06/21/2020,44003,21,6,2020,Mon,0.569444444,13:40,1:40 PM,1:40 PM,06/21/2020 0.569444444444444,17,Devonshire,1787,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1501 1814,35,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,ACRE                         ST,ZELZAH                       AV,34.2301,-118.5246
200310904,5/5/20 0:00,5/4/20 0:00,1930,05/05/2020,05/05/2020,43956,5,5,2020,Wed,0.8125,19:30,7:30 PM,7:30 PM,05/05/2020 0.8125,3,Southwest,362,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 0431 1309 0913,34,M,B,103,ALLEY,307,VEHICLE,IC,Invest Cont,236,,,,AUGUST,ROXANNE,34.0162,-118.3483
200710814,6/22/20 0:00,6/22/20 0:00,1630,06/22/2020,06/22/2020,44004,22,6,2020,Mon,0.6875,16:30,4:30 PM,4:30 PM,06/22/2020 0.6875,7,Wilshire,764,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0429 0913 1243 0302 0416 0408 2004 1218 0432 0421,18,F,B,101,STREET,102,HAND GUN,IC,Invest Cont,236,,,,VENICE                       BL,COCHRAN                      AV,34.0448,-118.3539
200113893,6/24/20 0:00,6/24/20 0:00,1900,06/24/2020,06/24/2020,44006,24,6,2020,Thu,0.791666667,19:00,7:00 PM,7:00 PM,06/24/2020 0.791666666666667,1,Central,166,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0416 2034 1814 1218 2004 0913 0319 1414,33,F,B,517,MISSIONS/SHELTERS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,600 S  SAN PEDRO                    ST,,34.0421,-118.2469
201214700,6/15/20 0:00,6/15/20 0:00,1200,06/15/2020,06/15/2020,43997,15,6,2020,Sun,0.5,12:00,12:00 PM,12:00 PM,06/15/2020 0.5,12,77th Street,1266,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0444 0344 0416 0913,40,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,350,,,800 W  82ND                         ST,,33.9661,-118.2849
200511046,6/25/20 0:00,6/25/20 0:00,2220,06/25/2020,06/25/2020,44007,25,6,2020,Tue,0.930555556,22:20,10:20 PM,10:20 PM,06/25/2020 0.930555555555555,5,Harbor,558,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0321 0408 1814 2000 0329 0202 2004 0913,54,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,400 W  SANTA CRUZ                   ST,,33.7442,-118.2861
201608694,5/3/20 0:00,4/30/20 0:00,1800,05/03/2020,05/03/2020,43954,3,5,2020,Sat,0.75,18:00,6:00 PM,6:00 PM,05/03/2020 0.75,16,Foothill,1657,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 0408 0913 1814 1309,35,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,10000    SAMOA                        AV,,34.2502,-118.2873
201110735,6/23/20 0:00,6/22/20 0:00,2000,06/23/2020,06/23/2020,44005,23,6,2020,Fri,0.833333333,20:00,8:00 PM,8:00 PM,06/23/2020 0.833333333333333,11,Northeast,1146,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1814 0408,49,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,2900 N  COOLIDGE                     AV,,34.103,-118.2462
201215007,6/20/20 0:00,6/20/20 0:00,100,06/20/2020,06/20/2020,44002,20,6,2020,Mon,0.041666667,01:00,1:00 AM,1:00 AM,06/20/2020 0.0416666666666667,12,77th Street,1239,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1276 1814 0913 0329 0400 0408 0416,26,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,700 W  60TH                         ST,,33.9851,-118.2856
201215413,6/26/20 0:00,6/26/20 0:00,1510,06/26/2020,06/26/2020,44008,26,6,2020,Mon,0.631944444,15:10,3:10 PM,3:10 PM,06/26/2020 0.631944444444444,12,77th Street,1258,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1813 1402 0334 0449 0445 0411 0340,35,M,B,501,SINGLE FAMILY DWELLING,216,SCISSORS,IC,Invest Cont,236,,,,200 E  73RD                         ST,,33.9739,-118.2722
200510876,6/22/20 0:00,6/22/20 0:00,230,06/22/2020,06/22/2020,44004,22,6,2020,Thu,0.104166667,02:30,2:30 AM,2:30 AM,06/22/2020 0.104166666666667,5,Harbor,526,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0416 0432 0913 1243 1402 1813,35,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",302,BLUNT INSTRUMENT,AA,Adult Arrest,236,998,,,500 W  ANAHEIM                      ST,,33.7797,-118.2676
200410313,6/29/20 0:00,6/29/20 0:00,1500,06/29/2020,06/29/2020,44011,29,6,2020,Wed,0.625,15:00,3:00 PM,3:00 PM,06/29/2020 0.625,4,Hollenbeck,438,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813,47,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,236,,,,5000    KIMBALL                      ST,,0,0
201911372,6/25/20 0:00,6/24/20 0:00,1700,06/25/2020,06/25/2020,44007,25,6,2020,Sun,0.708333333,17:00,5:00 PM,5:00 PM,06/25/2020 0.708333333333333,19,Mission,1918,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1202 2021 0416 2000 1813 2004 1218,61,F,B,101,STREET,308,STICK,IC,Invest Cont,236,,,,FOOTHILL,MACLAY,34.2985,-118.4205
200510448,6/10/20 0:00,6/10/20 0:00,1145,06/10/2020,06/10/2020,43992,10,6,2020,Tue,0.489583333,11:45,11:45 AM,11:45 AM,06/10/2020 0.489583333333333,5,Harbor,526,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0445 0416 0913 2000 1814 0340 0334 0342 0446,32,F,H,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,236,,,,300 W  F                            ST,,33.7798,-118.2656
